label,text
1,"`` The Intel Atom processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group ."
1,Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before .
1,First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .
0,"In Finland , snow storms brought trees down on power lines , cutting off electricity for some 2,000 households ."
0,Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .
1,"` Ruukki has experience of logistics construction , competence in project management and also has the best references in terms of steel frame production and installation , ' says Onodi Stefan , General Manager of Arxikon Construction Company SRL , which is Ruukki 's customer ."
1,"International sales rose by 59.8 % to EUR 1,244.4 mn ."
1,"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct ."
1,"The subscriptions increase Cargotec 's share capital by 36,780 euros ."
1,The amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the Company .
0,"Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a loss , as announced before ."
0,stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .
0,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share ."
1,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened ."
1,He believes that the soy-oats have a good chance of entering the UK market .
1,Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .
1,Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .
0,"When the web user clicks on the link contained in the mail , he finds himself on a bogus site that imitates that of his bank , and which retrieves his personal banking data ."
0,The current reference grade instruments are challenging to operate due to their high price and complexity for routine use .
0,The company decided at the end of 2008 to temporarily shut down its ammonia plant in Billingham and extend the maintenance period at its Ince facility .
1,"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo ."
0,"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover ."
1,Elektrobit ( EB ) has renewed its IT infrastructure contract with ICT services provider Fujitsu Services for EB 's Patja service .
1,Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .
1,Profit for the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .
1,Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .
0,"Operating profits in the half were  0.8 m , down from  0.9 m as Glisten invested in the brand and the management team ."
1,` By separating side businesses we will be able to faster expand and develop Tapro retail network .
1,"Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said ."
0,Korhonen was dismissed from her post of editor in chief of the group 's newspaper Lapin Kansa in December 2008 .
1,Our superior customer centricity and expertise in digital services set us apart from our competitors .
1,Net sales in 2007 are expected to be 10 % up on 2006 .
1,Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .
0,"The international electronic industry company Elcoteq has laid off tens of employees from its Tallinn facility ; contrary to earlier layoffs the company contracted the ranks of its office workers , the daily Postimees reported ."
1,It will focus on improving its profitability next year by streamlining operations .
1,"Net sales will , however , increase from 2005 ."
0,"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day ."
1,"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units ."
1,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters ."
1,About Elcoteq Elcoteq SE is a leading electronics manufacturing services ( EMS ) company in the communications technology field .
1,"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier ."
0,"Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 ."
1,"It also has strong assets in electronic media , employing 18,500 an increase of 9 percent on last year ."
0,Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .
1,"Recovery has been evident in the liquid handling business , particularly in areas outside Europe and primarily in North America and Asia ."
0,The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business .
1,"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements ."
0,Ruukki Group calculates that it has lost EUR 4mn in the failed project .
0,The SeaWind that was en route from the Finnish port of Turku to Stockholm got stuck in ice already around 4 p.m. on Wednesday and the Regal Star 's journey from the Swedish port of Kapellskar to Paldiski in northwestern Estonia was cut short at 2 a.m. on Thursday .
0,- The Group - s result before taxes was EUR -1.9 ( -3.0 ) million .
1,services supplier Efore Plc to streamline operations in Finland and the US Finnish electronic systems and services supplier Efore Plc ( OMX Helsinki : EFO1V ) said on Tuesday ( 3 February ) that it has initiated statutory negotiations regarding a streamlining of its operations in Finland .
1,"The divestment is in line with the company 's plans to focus on selected growth segments and streamline corporate structure , the company explained ."
0,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 ."
0,"The poorest index figure was given to Finnish power company Fortum , 4.5 ."
0,"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year ."
1,Sales increased due to growing market rates and increased operations .
1,"The shopping center to be opened in St. Petersburg , Russia in November 2010 will turn the cash flow of Finnish department store chain Stockmann 's Russian operations positive for the first time in 2011 ."
1,"`` Our customers now have the chance to make bookings for all the services they want at one location , '' said Mikko Tuomainen , in-charge of Finnair 's Internet ( sales ) ."
1,"The terms of the financing were approved by the Annual General Meeting of the Company held on June 30 , 2010 ."
1,"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday ."
0,Nokia Siemens Networks has struggled to make a profit in the past two years .
1,The talks are aimed at restructuring operations and cutting costs .
1,About Nokia Nokia is a pioneer in mobile telecommunications and the world 's leading maker of mobile devices .
1,21 December 2010 - Finnish industrial machinery company Wartsila Oyj Abp HEL : WRT1V said yesterday it had won an order to design a liquefied natural gas LNG powered platform supply vessel PSV for Norwegian oil service provider Eidesvik Offshore ASA OSL : EIOF .
1,"Last month , Outokumpu sold more than 80 percent of its technology unit , Outokumpu Technology Oyj , to further its strategic goal of becoming the world 's largest stainless steel maker ."
0,"Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month ."
1,"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn ."
1,The Commission is to be applauded for applying a fact-based and data-driven approach and for providing clarity for future petitions .
1,"As the largest elevator market in the world , Chinese output of elevators continued to rise to 262,000 units in 2009 , up about 5 % yr-on-yr ."
1,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .
1,"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said ."
1,"Nokia bought Chicago-based Navteq in 2008 , acquiring a maps database to compete with Google s maps as well as with navigation device companies such as TomTom NV and Garmin Ltd. ."
1,It is a solid credit that has been compared to a DZ Bank or a Rabobank .
1,This combined with foreign investments creates interesting opportunities for Solteq .
1,One of my colleagues summed up the E7 quite aptly when he remarked : `` Fantastic hardware .
1,Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .
1,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''"
0,The measures result from decreased demand in technical design and product information .
1,"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago ."
0,"Tornio Works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in April-October period ."
1,Ramirent is a leading company in machinery and equipment rentals for construction and industry .
1,"The fair value of investment properties totalled EUR 2,299.9 mn , compared to EUR 2,229.5 mn in the corresponding period in 2009 ."
1,Orion Pharma 's operating profit increased by 42.5 % from 2004 .
1,"AUSTIN , Texas , Sept. 6 -- Texas Department Of Transportation awards contract for Teleste Video Compression and Distribution Equipment ."
1,Metso said it has won an order worth around 40 mln eur to supply a kraftliner board machine to China 's Lee & Man Paper Co. .
0,"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 ."
1,This acquisition supports our strategy of being close to our customers all around the world offering both equipment and related services .
1,"As a result , the company currently anticipates net sales to increase and the operating result to be positive ."
1,"Mobile phone shipments jumped 26 percent to almost 112 million units , while Finnish company 's global market share rose to 39 percent from 36 percent ."
1,"MD Henning Bahr of Stockmann Gruppen praises the trend , since the chains become stronger and their decision-making processes more clear ."
1,Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .
1,Cramo Group 's financial targets for 2010-2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent .
0,The acquisition of +_landsbanken Sverige in 2009 burdened the performance with EUR 3.0 mn .
1,"Kesko pursues a strategy of healthy , focused growth concentrating on sales and services to consumer-customers ."
1,"Earnings per share EPS are seen at EUR 0.56 , up from EUR 0.38 ."
1,"`` In the newly formed company YIT Stavo the local contact network , expertise and market know how of Euro Stavokonsult will be combined with YIT 's housing concept , '' said Juha Kostiainen , Yit 's Vice President , Corporate Communications and Business Development ."
1,With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .
1,"We aim to ensure that Vacon is in good shape when capital expenditure starts to pick up again , '' comments Vacon Plc President and CEO Vesa Laisi ."
1,"In accordance with our strategy , we strengthened our local presence by establishing a representative office in South Africa in October ."
1,Precedex is approved for IV sedation of initially intubated and mechanically ventilated patients in intensive care .
0,Scanfil issued a profit warning on 10 April 2006 .
1,"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month ."
0,"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier ."
1,8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .
1,"The metal has gained 41 percent this year as demand from China , the world 's largest user , increased ."
0,Aspocomp has a large factory in China and a factory building project in India that was halted due to financing problems .
1,The members of the management team will contribute to the adjustment measures with temporary salary cut of 5 % .
1,The borrower was happy to do the roadshow and this paid off as the hit ratio from it was high .
0,"The OMX Helsinki index was 0.33 pct lower at 9,364.80 , while the OMX Helsinki CAP portfolio index was down 0.34 pct at 5,029.25 ."
0,"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn ."
1,"Forestries were also higher , driven by yesterday 's bullish analyst comment on Stora Enso in Dagens Industri , dealers said ."
0,Device volume in the area decreased by 21 % to 2.7 mn units .
1,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 ."
1,The parties have agreed to negotiate definitive distribution and license agreements by the end of June 2010 .
1,"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 ."
1,"The apartment block will be well-located , in easy reach of the city center and close to both a school and kindergarten ."
1,"MADISON , Wis. , Feb. 6 - PRNewswire - -- Fiskars announces that the United States Patent and Trademark Office has granted a trademark registration for the color orange on its iconic scissor handles ."
1,The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .
0,"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia ."
1,Componenta 's objective with this agreement is to increase business on its existing production lines .
0,"Compared with the FTSE 100 index , which rose 36.7 points ( or 0.6 % ) on the day , this was a relative price change of -0.2 % ."
1,Operating profit improved by 16.7 % to EUR 7.7 mn .
0,"Operating profit for the 12-month period decreased from EUR17 .9 m while net sales increased from EUR58 .3 m , as compared to 2007 ."
1,1 November 2010 - Finnish textile and clothing company Marimekko Oyj ( HEL : MMO1V ) announced on Friday the opening of its first concept store in Seoul in cooperation with Japanese sector player Look Inc ( TYO : 8029 ) .
1,"The item included restructuring costs of EUR1 .6 m , while a year earlier they were EUR13 .1 m. Diluted EPS stood at EUR0 .3 versus a loss per share of EUR 0.1 ."
0,The move was triggered by weak demand for forestry equipment and the uncertain market situation .
0,GSK announced in November 2008 that it would close its operations in Dartford .
0,"Profit for the period totalled EUR 1.1 mn , down from EUR 1.6 mn in the third quarter of 2008 ."
1,3 January 2011 - Finnish flag carrier Finnair Oyj ( HEL : FIA1S ) said today it sealed a nine-year sale and leaseback agreement for its newest Airbus A330 aircraft for syndication into the Japanese operating lease market .
0,"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition ."
1,"BG AD , Bulgaria 's leading Internet company ."
1,"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services ."
0,Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .
1,"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 ."
1,"The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result , starting from fiscal year 2007 ."
1,The ` buy ' recommendation was reiterated .
1,"The subscriptions increase Cargotec 's share capital by EUR 27,060 ."
0,"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year ."
1,Industry Investment is very interested in Glaston 's solar energy projects .
1,One attractive factor about the tablets for media companies is that they provide a new way of making money .
1,"The company has established a 3G base station at about 17,000 feet at the foot of Mount Everest that will enable mountain climbers at the 29,035-foot summit to surf the Internet and even send videos of their exploits ."
1,"The CL51 is designed to measure cloud base height and vertical visibility in all weather conditions , which makes it an ideal instrument for meteorological applications that rely on reliable cloud height detection ."
0,The first ship has been delayed and is estimated to be completed in spring 2010 .
1,"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 ."
0,"Finnish Kemira 's net sales EUR decreased to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 ."
1,"Mobile phone sales rose 25 % to 5.87 billion euros , while enterprise solution sales dropped 39 % to 186 million euros ."
0,The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .
1,"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 ."
0,"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '"
1,Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .
1,"A portion , $ 12.5 million , will be recorded as part of its winnings in a prior patent dispute with Finnish phone maker Nokia Oyj ."
0,"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said ."
1,Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .
0,"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 ."
0,Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .
0,Metso estimates the need for personnel reductions to amount to 25 people .
1,"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates ."
0,Salonen added that data shows producers ' pulp inventories in North America are declining . '
1,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively ."
0,Net sales have been eaten by the weak US dollar .
1,Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .
0,"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market ."
0,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .
1,"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 ."
1,Componenta increased its stake in Turkish steel company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 .
1,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said ."
1,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia ."
1,"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million ."
1,"Okmetic 's products are based on high-tech expertise that generates added value for customers , innovative product development and an extremely efficient production process ."
1,"One of the installed elevators will be a double-deck elevator , which enables more efficient use of the building 's core space ."
0,The maritime administration said the ships had ignored warnings about the icy conditions .
0,"ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf"
0,"Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars ."
0,"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o"
0,"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 ."
0,"Comparable operating profit for the quarter decreased from EUR510m while sales increased from EUR860m , as compared to the third quarter 2007 ."
0,"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 ."
1,The sale of the Healthcare Trade business supports Oriola-KD 's strategy to focus on Pharmaceutical Wholesale and Retail businesses .
1,"Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct respectively for this year ."
1,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .
1,"`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO ."
1,"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m ."
1,Under the contract Cramo Sverige and its subcontractor Brinkab AB will provide all scaffolding installations at LKAB 's new pellets plant in Kiruna in northern Sweden .
1,"`` QPR 8 integrated management system is the fastest , easiest and most efficient way for organizations all around the world to take control of their human-centric business processes ."
1,Finnish Bank of +_land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .
0,"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier ."
1,The optimization of the steel components heating process will reduce the energy consumption .
1,Finnish food company Raisio Oyj HEL : RAIVV said today it will buy British snacks and confectionery company Big Bear Group plc for an enterprise value of EUR 95.3 million USD 129.9 m .
1,20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .
1,"October-December sales were 302 mln eur , or a 25.3 pct increase year on year ."
1,Finnish elevators and escalators maker KONE Corporation said on Tuesday ( 18 March ) that it has received a major order from Sir Robert McAlpine to supply all elevators and escalators for the Watermark Place project in the City of London .
0,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 ."
1,"In the Homeware area , Fiskars provides leading branded products for home , kitchen , and interior design ."
1,Finnish messaging solutions developer Tecnomen Corporation ( OMX Helsinki : TEM1V ) said on Thursday ( 11 December ) that it has received an expansion order for its Convergent Charging solution in Latin America .
1,Operating profit of the Asian plants grew markedly .
1,"Ragutis , which is based in Lithuania 's second-largest city Kaunas , boosted its sales last year 22.3 per cent to 36.4 million liters ."
0,The administrators have indicated a need for 900 job cuts at the Irish insurer over the next 15 months .
1,"`` We are delighted to welcome Elisa to our Board of Directors , '' said Garry McGuire , CEO of RMG Networks ."
1,Return on capital employed rose by 4.8 percentage points to 19.6 % .
1,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % ."
1,Airvana 's UMTS Home Base Station femto cell uses software-based functionality and off-the-shelf silicon to accelerate feature development and reduce product cost .
0,Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS
1,"Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products ."
0,"`` However , the rapidly increasing costs and the strengthening of the euro were challenging for the whole industry , and they impacted on our results . ''"
1,"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 ."
1,"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide ."
1,"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur ."
0,"Employing 112 in Finland and 280 abroad , the unit recorded first-quarter 2007 sales of 8.6 mln eur , with an operating loss of 1.6 mln eur ."
1,"We are glad that our long co-operation with SODRA continues '' , comments Stig-Goran Sandberg , Affecto 's Area Manager for Baltic operations ."
1,"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur ."
1,"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier ."
0,"The offer , deemed too low by Finnlines ' board , stands until 4 pm tomorrow ."
1,The divestment of Raisio 's margarine business in May 2009 gave the company a clearer focus on grain-based products .
1,"In addition to fireplace exports , demand for lining stone has exceeded the level of the earlier part of the year and will continue to be clearly brisker for the remainder of the year ."
1,"The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group ."
1,"At the same time , sales development in Russia was boosted by the opening of Stockmann Nevsky Centre in St Petersburg ."
1,Cash flow from operating activities is estimated to be positive .
1,"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year ."
0,Finnish media group Talentum has issued a profit warning .
0,As a result of the negotiations the employment of 130 blue - and white-collar employees at the Oulu plant would be terminated .
0,"Additionally , the company will terminate a maximum nine salaried and senior salaried employees ' employment contracts ."
0,Last year 's third quarter result had been burdened by costs stemming from restructuring in the US .
0,"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales ."
1,Sanoma Magazines ' net sales are estimated to grow in 2006 .
1,"Finnish electronics manufacturing services company Elcoteq signing a cooperation agreement with a Japanese mobile phone manufacturer , bypasses Elcoteq Tallinn , says Jan Kotka , CEO of Elcoteq Tallinn ."
0,"Jul. 18 -- Police are looking for a man who they say terrorized three males at gunpoint on East Maple Avenue this afternoon , shooting one of them and kidnapping another ."
1,"Talentum expects that the net sales of its core business will increase in 2008 , compared to 2007 ."
1,"With the measures , Suominen Corporation aims to ensure the competitiveness of the Flexible Packaging business in the long term ."
1,Efficiency programs totalling 100 million euros are under way in Finnair .
0,"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn ."
1,Hearst will be able to consolidate about 20 % of all Russian market for advertising in press after the purchase .
1,Consumption is forecast to grow by about 2 % .
0,LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .
0,Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .
1,"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow ."
1,Finnish food industry companies HK Ruokatalo and Atria will form a joint venture company called L+Ænsi-Kalkkuna to produce turkey meat .
0,The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .
1,"The Brazilian unit of Finnish security solutions provider F-Secure signed up 1,500 new clients last year , online news source Reseller Web quoted the division 's commercial director , Vladimir Brand+_o , as saying ."
1,"`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year ."
0,"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 ."
1,`` We were the lowest bidders and now the final approval is awaited . ''
1,7 March 2011 - Finnish IT company Digia Oyj HEL : DIG1V announced today an agreement with mobile-phone major Nokia Oyj HEL : NOK1V to acquire the commercial licensing and service business related to Nokia 's Qt technology .
1,"Renzo Piano 's building design will be a wonderful addition to London 's skyline , '' says Noud Veeger , EVP and Area Director for Central and North Europe at KONE ."
1,"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 ."
1,The expansion aims to attract new customers both in Finland and abroad .
1,The court found TelecomInvest 's arguments convincing .
1,"Within the framework of the partnership , Nokia Siemens Networks has signed an initial framework purchase agreement with Sitronics subsidiary , JSC Mikron , which is the largest manufacturer and exporter of microelectronic components in Russia ."
0,"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn ."
1,Self-service and automation are in a bigger role now and Fujitsu 's global resources will be exploited effectively .
1,"SINGAPORE ( ICIS ) -- ( 1 ) Kemira and Indian water infrastructure firm ( 2 ) IVRCL have agreed to form a join venture which includes a new inorganic coagulant manufacturing facility in Andhra Pradesh state , India , the Finnish water treatment chemicals maker said on Tuesday ."
0,A tinyurl link takes users to a scamming site promising that users can earn thousands of dollars by becoming a Google ( NASDAQ : GOOG ) Cash advertiser .
1,Commencing the construction works of Pearl Plaza is a significant step in our Russian projects .
1,"This truly takes efficiency to new heights , '' Mr. Metso adds ."
1,Stockmann MasterCard has widened the scope of this cooperation to Estonia and Latvia .
0,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses ."
1,Airbus has 100 firm orders for the A350 and 89 nonbinding commitments .
0,Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .
1,Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .
1,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .
1,Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .
1,Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .
0,Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .
1,"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. ."
1,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .
1,"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 ."
1,"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli"
1,Nokia and Elisa will work together to bring a superior mobile gaming experience for Elisa customers .
1,Finnish Vacon has signed significant deals with Norwegian Scandinavian Electric Systems ( SES ) on the supply of AC drives .
